EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result
231698,http://www.newyorkcarver.com/stainedglass.htm,Do More,Success
226244,http://www.nextvista.org/what-is-a-music-staff/,See More,Success
226203,http://www.nga.gov/content/ngaweb/features/slideshows/titian-and-the-late-renaissance-in-venice.html#slide_4,See More,Success
226207,http://www.nga.gov/content/ngaweb/research/online-editions/17th-century-dutch-paintings.html/,Do More,Success
225151,http://www.nhs.uk/conditions/stress-anxiety-depression/pages/exercise-for-depression.aspx#,Need 2 Know,Success
226070,http://www.nms.ac.uk/explore/play/discover-ancient-egypt/egyptian-tomb-adventure/,Do More,
226864,http://www.nobelprize.org/mediaplayer/index.php?id=1397,Instructional Video,Success
220603,http://www.nourishinteractive.com/kids/healthy-games/24-my-plate-usda-five-food-groups-healthy-messages,Do More,
220659,http://www.nourishinteractive.com/kids/healthy-games/24-my-plate-usda-five-food-groups-healthy-messages,Do More,
220606,http://www.nourishinteractive.com/nutrition-tools-healthy-family/parents-interactive-meal-planner,Do More,
226390,http://www.npr.org/sections/codeswitch/2014/06/24/323665644/the-map-of-native-american-tribes-youve-never-seen-before,See More,Success
228764,http://www.npr.org/sections/codeswitch/2014/06/24/323665644/the-map-of-native-american-tribes-youve-never-seen-before,Hear More,Success
227476,http://www.npr.org/sections/deceptivecadence/2013/05/27/186461168/watch-a-mind-blowing-visualization-of-the-rite-of-spring,See More,Success
231425,http://www.npr.org/sections/deceptivecadence/2013/05/27/186461168/watch-a-mind-blowing-visualization-of-the-rite-of-spring,Instructional Video,Success
227145,http://www.nps.gov/mima/learn/education/upload/essentials.pdf,Do More,Success
208997,http://www.nytimes.com/interactive/2009/11/09/world/europe/20091109-berlinwallthennow.html,Do More,Success
226217,http://www.nytimes.com/interactive/magazine/you-made-it.html#,Do More,Success
228126,http://www.oakton.edu/user/3/gherrera/Greek%20and%20Latin%20Roots%20in%20English/greek_and_latin_roots.pdf,See More,Success
174136,http://www.ohchr.org/en/issues/Pages/WhatareHumanRights.aspx,Do More,Success
203811,http://www.onguardonline.gov/media/video-0022-sharing-information-day-your-life,Hear More,Success
217497,http://www.onlinegames.com/basketball/,Do More,Success
225886,http://www.onlinemathlearning.com/approximate-irrational-numbers-8ns2.html,See More,Success
226880,http://www.onlinemathlearning.com/direct-variation.html,Hear More,Success
202489,http://www.onlinemathlearning.com/distributive-property-math.html,Do More,Success
206509,http://www.onlinemathlearning.com/distributive-property-math.html,Do More,Success
165983,http://www.onlinemathlearning.com/variables-both-sides.html,Do More,Success
207919,http://www.onlinepianist.com/chords/,Do More,Success
224037,http://www.openculture.com/2012/05/a_childs_introduction_to_jazz_by_cannonball_adderley_with_louis_armstrong_thelonious_monk.html,Instructional Video,Success
227500,http://www.openculture.com/2012/05/a_childs_introduction_to_jazz_by_cannonball_adderley_with_louis_armstrong_thelonious_monk.html,Hear More,Success
230992,http://www.optimumtennis.net/tennis-tips-and-tricks.htm,Need 2 Know,
227965,http://www.orangefieldisd.com/view/7213.pdf,Do More,
223234,http://www.oswaltacademy.org/apps/video/watch.jsp?v=18561,Instructional Video,Success
207209,http://www.ottodix.org/index/catalog-paintings,See More,Success
226958,http://www.oum.ox.ac.uk/thezone/rocks/games/level2.htm,Do More,Success
229860,http://www.ovovideo.com/en/claude-debussy-music/,See More,
231424,http://www.ovovideo.com/en/claude-debussy-music/,Instructional Video,
235959,http://www.ovovideo.com/en/digestive-system/,Instructional Video,
227748,http://www.oxfordwesternmusic.com/view/Volume5/actrade-9780195384857-div1-001010.xml,See More,Success
231427,http://www.oxfordwesternmusic.com/view/Volume5/actrade-9780195384857-div1-001010.xml,Instructional Video,Success
86385,http://www.pathwaystochemistry.com/chemistry-qa/videos/determine-hydroxide-ion-and-hydronium-ion-concentration-and-ph-and-poh-of-solution/,Instructional Video,Success
227471,http://www.pbs.org/americanrootsmusic/pbs_arm_itc_historical_background.html,Do More,Success
173395,http://www.pbs.org/crucible/timeline.html,Do More,Success
169457,http://www.pbs.org/empires/martinluther/ ,Do More,
228887,http://www.pbs.org/empires/napoleon/n_time/html/page_1.html,Do More,Success
228900,http://www.pbs.org/indiancountry/history/trail.html,Do More,Success
228901,http://www.pbs.org/indiancountry/history/trail.html,Do More,Success
228902,http://www.pbs.org/indiancountry/history/trail.html,Do More,Success
169217,http://www.pbs.org/kcet/andrewjackson/features/galleries/slavery/gallery.html?id=portraits&KeepThis=true&TB_iframe=true&height=535&width=700,Do More,
234204,http://www.pbs.org/kenburns/civil-war/war/maps/#/detail/the-confederate-states-of-america,Do More,Success
227149,http://www.pbs.org/ktca/liberty/perspectives_military.html,Do More,Success
228831,http://www.pbs.org/ktca/liberty/road.html,Do More,Success
232188,http://www.pbs.org/ktca/liberty/road.html,Do More,Success
232256,http://www.pbs.org/lewisandclark/trailmap/,Do More,Success
86934,http://www.pbs.org/pov/15tolife/video/juvenile-justice-and-rehabilitation/,Instructional Video,
169265,http://www.pbs.org/sunriverhomestead/index.htm,Do More,Success
227507,http://www.pbs.org/theblues/classroom/essays12bar.html,See More,Success
169506,http://www.pbs.org/thestoryofindia/timeline/1/,Do More,Success
232258,http://www.pbs.org/thewar/at_home_communication_news_censorship.htm,Do More,Success
216369,http://www.pbs.org/video/1785416952/,Hear More,Success
223103,http://www.pbs.org/video/1785416952/,Hear More,Success
227191,http://www.pbs.org/video/2310766380/,Hear More,Success
135886,http://www.pbs.org/video/2365151064/,Instructional Video,Success
135995,http://www.pbs.org/video/2365151064/,Instructional Video,Success
86882,http://www.pbs.org/video/2365564851/ ,Instructional Video,Success
135933,http://www.pbs.org/video/2365564851/ ,Instructional Video,Success
135596,http://www.pbs.org/video/2365686529/,Instructional Video,Success
86115,http://www.pbs.org/video/2365686881/,Instructional Video,Success
155405,http://www.pbs.org/video/2365687867/,Instructional Video,Success
84260,http://www.pbs.org/video/2365818131/,Instructional Video,Success
173340,http://www.pbs.org/weta/thewest/events/1860_1870.htm,Do More,Success
232319,http://www.pbs.org/weta/thewest/people/a_c/custer.htm,Do More,Success
161822,http://www.pbs.org/wgbh/aia/part1/map1.html,Do More,Success
229048,http://www.pbs.org/wgbh/nova/astrospies/time-nf.html,Do More,Success
231060,http://www.pbs.org/wgbh/nova/labs/lab/evolution/3/1/,Need 2 Know,Success
226046,http://www.pbs.org/wgbh/nova/neanderthals/dig.html,Do More,Success
164943,http://www.pbs.org/wgbh/nova/physics/speed-light.html,Do More,Success
165033,http://www.pbs.org/wgbh/nova/tech/radiocarbon-dating.html,Do More,Success
197252,http://www.pbs.org/wgbh/pages/frontline/shows/teenbrain/work/how.html,Instructional Video,Success
234926,http://www.pbs.org/wnet/americanmasters/joseph-pulitzer-voice-of-the-people-about/11267/,Instructional Video,Success
227473,http://www.pbs.org/wnet/broadway/essays/operetta/,See More,Success
231423,http://www.pbs.org/wnet/broadway/essays/operetta/,Instructional Video,Success
161526,http://www.pbs.org/wnet/colonialhouse/history/pilgrims/1.html,Do More,Success
226162,http://www.pbs.org/wnet/colonialhouse/history/voices/fast3.html,See More,Success
173173,http://www.pbs.org/wnet/jimcrow/,Do More,Success
206627,http://www.pbs.org/wnet/slavery/timeline/,Do More,Success
227186,http://www.pbs.org/wnet/supremecourt/timeline/1794.html,Do More,Success
225064,http://www.pbslearningmedia.org/asset/lsps07_int_heattransfer/,Need 2 Know,Success
84645,http://www.pbslearningmedia.org/asset/lsps07_vid_wetlands/,Instructional Video,Success
84599,http://www.pbslearningmedia.org/asset/phy03_vid_energysource/,Instructional Video,Success
225270,http://www.pbslearningmedia.org/resource/btl10.ela.early.homophones/homophones/,Hear More,Success
224677,http://www.pbslearningmedia.org/resource/flbe12.sci.ess.eiu.planetform/how-the-inner-solar-system-formed/,Need 2 Know,Success
226395,http://www.pbslearningmedia.org/resource/fyr12.socst.us.const.lasconq/the-last-conquistador/,Hear More,Success
225937,http://www.pbslearningmedia.org/resource/idptv11.sci.phys.maf.d4kfom/force-and-motion/,See More,Success
225054,http://www.pbslearningmedia.org/resource/lsps07.sci.phys.energy.lightrefract/observing-refraction-of-light/,Need 2 Know,Success
228828,http://www.pbslearningmedia.org/resource/midlit11.soc.wh.columbianex/the-effects-of-the-columbian-exchange/#,Hear More,Success
225510,http://www.pbslearningmedia.org/resource/nsn11.sci.life.stru.bodyparts/bioengineering-body-parts/,See More,Success
226532,http://www.pbslearningmedia.org/resource/oer08.sci.life.reg.exercise/how-the-body-responds-to-exercise/,Instructional Video,Success
225935,http://www.pbslearningmedia.org/resource/rr10.sci.chem.matt.lawconmas/law-of-conservation-of-mass/,See More,Success
226328,http://www.pctools.com/guides/password/?length=8&phonetic=on&alpha=on&mixedcase=on&numeric=on&nosimilar=on&quantity=1&generate=true#password_generator,Do More,Success
227761,http://www.pcworld.com/article/2039789/cool-down-an-overheated-laptop.html,See More,Success
216391,http://www.pecchallenge.org/,See More,
223137,http://www.pecchallenge.org/,See More,
226435,http://www.pecentral.org/mediacenter/video_bodycomposition.html,Need 2 Know,Success
229934,http://www.pecentral.org/mediacenter/video_maketimepsa.html,Need 2 Know,Success
161641,http://www.penandpage.com/EngMenu/prfread.htm,RT,
161644,http://www.penandpage.com/EngMenu/prfread.htm,RT,
161649,http://www.penandpage.com/EngMenu/prfread.htm,RT,
227255,http://www.penfield.edu/webpages/jgiotto/onlinetextbook.cfm?subpage=1617942,See More,Success
226066,http://www.penn.museum/documents/education/pennmuseum_egypt_previsit_combined.pdf,Do More,Success
197304,http://www.periodicvideos.com/,Instructional Video,
228753,http://www.peru-machu-picchu.com/,Do More,Success
84553,http://www.pestworld.org/videos/educational/what-is-integrated-pest-management-ipm/,Instructional Video,Success
225312,http://www.philtulga.com/Riddles.html,Do More,
175017,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-017s.html,See More,
203422,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-017s.html,Hear More,
203446,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-183s.html,Hear More,
174987,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-206s.html,Hear More,
203452,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-237s.html,Hear More,
174971,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-668s.html,Hear More,
198167,http://www.phschool.com/atschool/academy123/english/academy123_content/wl-book-demo/ph-734s.html,Hear More,
226092,http://www.physicalgeography.net/fundamentals/7v.html,See More,
227688,http://www.physics.org/article-questions.asp?id=55,Instructional Video,
207904,http://www.piano-play-it.com/7th-chords.html,Hear More,
223427,http://www.piano-play-it.com/7th-chords.html,Instructional Video,
226248,http://www.piano-play-it.com/grand-staff.html,Hear More,
227819,http://www.piano-play-it.com/music-accents.html,See More,
83867,http://www.piano-play-it.com/music-rhythm.html,Instructional Video,
226262,http://www.piano-play-it.com/sharp-sign.html,See More,
84849,http://www.pianoteaching.com/guide/35_the_bass_clef_and_treble_clef.html,Instructional Video,
207136,http://www.pitt.edu/~tokerism/0040/ren1.html,See More,
226100,http://www.pkearthandspace.com/article/664/human-impact-on-the-environmentlogin?username=thealberta&password=library,Hear More,Success
232347,http://www.plagiarism.org/understanding-plagiarism,Instructional Video,Success
226279,http://www.playbill.com/video/learn-the-the-sound-of-musics-do-re-mi-solfege-hand-signals,See More,Success
225204,http://www.poemfarm.amylv.com/2011/04/repetition-repetition-repetition.html,See More,
225583,http://www.poetry4kids.com/blog/lessons/how-to-write-a-silly-song-parody/,See More,Success
225580,http://www.poetry4kids.com/blog/news/rhythm-in-poetry-the-basics/,See More,Success
231933,http://www.poetrygames.org/poetry-machine/,Do More,Success
230149,http://www.poetryoutloud.org/poems-and-performance/listen-to-poetry,Instructional Video,Success
231793,http://www.poetryoutloud.org/poems-and-performance/listen-to-poetry,Hear More,Success
226588,http://www.polk.k12.ga.us/userfiles/141/punctuation%20rules.jpg,See More,Success
234222,http://www.pongoteenwriting.org/activities/featured/strength.html,Do More,Success
231931,http://www.powerpoetry.org/actions/how-write-narrative-poem,See More,Success
229032,http://www.prb.org/Publications/Datasheets/2015/2015-world-population-data-sheet/world-map.aspx#notes,See More,Success
228119,http://www.prefixsuffix.com/rootchart.php,See More,Success
86266,http://www.probloodborne.com/en/training_video/hepatitis-b,Instructional Video,Success
227967,http://www.professays.com/wp-content/uploads/2009/11/Analytical-Essay-Tips.jpg,See More,Success
225613,http://www.proprofs.com/quiz-school/quizshow.php?title=genre-quiz_3&q=1,Do More,Success
228271,http://www.proprofs.com/quiz-school/quizshow.php?title=making-inferences&q=1,Do More,Success
231977,http://www.proprofs.com/quiz-school/quizshow.php?title=making-inferences&q=1,Do More,Success
224254,http://www.proprofs.com/quiz-school/quizshow.php?title=quiz-on-interjections&q=1,Do More,Success
226740,http://www.proprofs.com/quiz-school/quizshow.php?title=quiz-on-tall-tales&q=1,Do More,Success
228372,http://www.proprofs.com/quiz-school/quizshow.php?title=types-conflict_1&q=1,Do More,Success
225222,http://www.proprofs.com/quiz-school/story.php?title=alliteration-quiz,Do More,Success
227928,http://www.proprofs.com/quiz-school/story.php?title=alliteration-quiz,Do More,Success
203771,http://www.proprofs.com/quiz-school/story.php?title=detecting-bias-quiz,Do More,Success
228139,http://www.proprofs.com/quiz-school/story.php?title=persuasive-writing-quiz,Do More,Success
226653,http://www.proprofs.com/quiz-school/story.php?title=reading-comprehension-quizphaethon,Do More,Success
225622,http://www.proprofs.com/quiz-school/story.php?title=types-conflict_1,Do more,Success
