EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result,Details,UpdatedURL
170148,http://www.beaconlearningcenter.com/WebLessons/TrailblazingIntroductions/default.htm,Do More,Failed - https,Failed with https; Successful as http,
170241,http://www.beaconlearningcenter.com/WebLessons/WhatCausedIt/default.htm,See More,Failed - https,Failed with https; Successful as http,
170194,http://www.beaconlearningcenter.com/WebLessons/WhichWriting/3elem.htm,Do More,Failed - https,Failed with https; Successful as http,
203224,http://www.becominghuman.org/node/chromosome-connection,Do More,Failed - https,Failed with https; Successful as http,
161220,http://www.becominghuman.org/node/human-lineage-through-time,Do More,Failed - https,Failed with https; Successful as http,
227169,http://www.billofrightsinstitute.org/engage/student-resources/bill-of-your-rights-song/,Hear More,Redirected,URL should be updated to match Redirected URL,https://billofrightsinstitute.org/engage/student-resources/bill-of-your-rights-song/
228395,http://www.biography.com/people/albert-einstein-9285408/videos/albert-einstein-mini-biography-595639875789,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/albert-einstein-mini-biography-595639875789
86747,http://www.biography.com/people/alexander-graham-bell-9205497/videos/alexander-graham-bell-father-of-the-telephone-19570755976,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/alexander-graham-bell-father-of-the-telephone-19570755976
227684,http://www.biography.com/people/christopher-marlowe-9399572/videos/christopher-marlowe-mini-biography-14069315526,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/christopher-marlowe-mini-biography-14069315526
228413,http://www.biography.com/people/george-washington-9524786/videos/george-washington-mini-biography-14814787758,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/george-washington-mini-biography-14814787758
209976,http://www.biography.com/people/george-washington-carver-9240299/videos/george-washington-carver-mini-biography-2078942348,See More,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/george-washington-carver-mini-biography-2078942348
228926,http://www.biography.com/people/jefferson-davis-9267899/videos/jefferson-davis-mini-biography-46707779761,See More,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/jefferson-davis-mini-biography-46707779761
226733,http://www.biography.com/people/johnny-appleseed-38103,See More,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/historical-figure/johnny-appleseed
227618,http://www.biography.com/people/maya-angelou-9185388/videos/maya-angelou-mini-biography-2126702348,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/maya-angelou-mini-biography-2126702348
227790,http://www.biography.com/people/peter-paul-rubens-9466127,See More,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/artist/peter-paul-rubens
84333,http://www.biography.com/people/stephen-hawking-9331710/videos/stephen-hawking-mini-biography-36858704,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/stephen-hawking-mini-biography-36858704
203255,http://www.biology4kids.com/extras/quiz_cellmemb/index.html,Do More,Failed - https,Failed with https; Successful as http,
203242,http://www.biology4kids.com/extras/quiz_cellmito/index.html,Do More,Failed - https,Failed with https; Successful as http,
203212,http://www.biology4kids.com/extras/quiz_cellnuc/index.html,Do More,Failed - https,Failed with https; Successful as http,
209959,http://www.biology4kids.com/extras/quiz_plantgymno/,Do More,Failed - https,Failed with https; Successful as http,
226024,http://www.biomanbio.com/GamesandLabs/SciMethodGames/inkysm.html,Do More,Redirected,URL should be updated to match Redirected URL,https://biomanbio.com/HTML5GamesandLabs/SciMethodGames/inkysmhtml5page.html
226403,http://www.bl.uk/magna-carta/articles/early-america-and-magna-carta,Do More,Success,,https://www.bl.uk/magna-carta/articles/early-america-and-magna-carta
202745,http://www.bl.uk/treasures/magnacarta/index.html,Do More,Redirected,URL should be updated to match Redirected URL,https://www.bl.uk/magna-carta
169326,http://www.bl.uk/treasures/magnacarta/virtual_curator/vcindex.html,Do More,Redirected,URL should be updated to match Redirected URL,https://www.bl.uk/magna-carta
226572,http://www.blogthings.com/whatkindofamericanenglishdoyouspeakquiz/,Do More,Success,,https://www.blogthings.com/whatkindofamericanenglishdoyouspeakquiz/
220593,http://www.bloomberg.com/video/thompson-i-do-better-when-eating-at-mcdonald-s-Z0QRy4yUQ_irqCPEg0EdTQ.html,See More,Redirected,URL should be updated to match Redirected URL,https://www.bloomberg.com/tosv2.html?vid=&uuid=dc3dcf20-bca7-11ea-96af-4362216f05fa&url=L3ZpZGVvL3Rob21wc29uLWktZG8tYmV0dGVyLXdoZW4tZWF0aW5nLWF0LW1jZG9uYWxkLXMtWjBRUnk0eVVRX2lycUNQRWcwRWRUUS5odG1s
226097,http://www.blueplanetbiomes.org/world_biomes.htm,Do More,Redirected,URL should be updated to match Redirected URL,https://blueplanetbiomes.org/index.php
226746,http://www.bookrags.com/studyguide-sorry-wrong-number/free-quiz.html#gsc.tab=0,Do More,Failed - https,Failed with https; Successful as http,
161858,http://www.bostonmassacre.net/,Do More,Failed - https,Failed with https; Successful as http,
231062,http://www.bozemanscience.com/001-natural-selection/,Need 2 Know,Success,,https://www.bozemanscience.com/001-natural-selection/
231059,http://www.bozemanscience.com/004-evidence-for-evolution/,Instructional Video,Success,,https://www.bozemanscience.com/004-evidence-for-evolution/
231046,http://www.bozemanscience.com/006-phylogenetics/,Instructional Video,Success,,https://www.bozemanscience.com/006-phylogenetics/
234821,http://www.bozemanscience.com/028-cell-cycle-mitosis-and-meiosis,Instructional Video,Success,,https://www.bozemanscience.com/028-cell-cycle-mitosis-and-meiosis
135876,http://www.bozemanscience.com/033-genotypes-and-phenotypes/,Instructional Video,Success,,https://www.bozemanscience.com/033-genotypes-and-phenotypes/
228239,http://www.bozemanscience.com/anaerobic-respiration/,See More,Success,,https://www.bozemanscience.com/anaerobic-respiration/
234943,http://www.bozemanscience.com/ap-chem-015-solutions,Instructional Video,Success,,https://www.bozemanscience.com/ap-chem-015-solutions
231466,http://www.bozemanscience.com/ap-chem-030-neutralization-reactions/,Instructional Video,Success,,https://www.bozemanscience.com/ap-chem-030-neutralization-reactions/
234951,http://www.bozemanscience.com/ap-chem-049-conservation-of-energy,Instructional Video,Success,,https://www.bozemanscience.com/ap-chem-049-conservation-of-energy
225047,http://www.bozemanscience.com/beginners-guide-balancing-equations/,Need 2 Know,Success,,https://www.bozemanscience.com/beginners-guide-balancing-equations/
87293,http://www.bozemanscience.com/beginners-guide-to-punnett-squares/,Instructional Video,Success,,https://www.bozemanscience.com/beginners-guide-to-punnett-squares/
225038,http://www.bozemanscience.com/electricity-electric-circuits,Need 2 Know,Success,,https://www.bozemanscience.com/electricity-electric-circuits
235274,http://www.bozemanscience.com/electricity-electric-circuits,Instructional Video,Success,,https://www.bozemanscience.com/electricity-electric-circuits
135567,http://www.bozemanscience.com/energy-work-power/,Instructional Video,Success,,https://www.bozemanscience.com/energy-work-power/
230509,http://www.bozemanscience.com/factor-label-method/,Need 2 Know,Success,,https://www.bozemanscience.com/factor-label-method/
228211,http://www.bozemanscience.com/ngs-energy-matter-flows-cycles-and-conservation/,See More,Success,,https://www.bozemanscience.com/ngs-energy-matter-flows-cycles-and-conservation/
234818,http://www.bozemanscience.com/photosynthesis,Instructional Video,Success,,https://www.bozemanscience.com/photosynthesis
225068,http://www.bozemanscience.com/potential-kinetic-energy,Need 2 Know,Success,,https://www.bozemanscience.com/potential-kinetic-energy
225045,http://www.bozemanscience.com/radiation-radioactive-decay/,Need 2 Know,Success,,https://www.bozemanscience.com/radiation-radioactive-decay/
232321,http://www.bozemanscience.com/speed-velocity-acceleration/,Instructional Video,Success,,https://www.bozemanscience.com/speed-velocity-acceleration/
234378,http://www.bozemanscience.com/the-brain,Instructional Video,Success,,https://www.bozemanscience.com/the-brain
85523,http://www.bozemanscience.com/viruses/,Instructional Video,Success,,https://www.bozemanscience.com/viruses/
234961,http://www.bozemanscience.com/voltage-current-resistance,Instructional Video,Success,,https://www.bozemanscience.com/voltage-current-resistance
164930,http://www.bozemanscience.com/waves/,See More,Success,,https://www.bozemanscience.com/waves/
224474,http://www.brightstorm.com/english/writing/writing-terms/literature-theme/,Instructional Video,Success,,https://www.brightstorm.com/english/writing/writing-terms/literature-theme/
174965,http://www.brightstorm.com/math/algebra-2/sequences-and-series/arithmetic-sequences-problem-4/,See More,Success,,https://www.brightstorm.com/math/algebra-2/sequences-and-series/arithmetic-sequences-problem-4/
174962,http://www.brightstorm.com/math/algebra-2/sequences-and-series/arithmetic-sequences/#,Hear More,Success,,https://www.brightstorm.com/math/algebra-2/sequences-and-series/arithmetic-sequences/#
175401,http://www.brightstorm.com/math/algebra-2/sequences-and-series/geometric-sequences/,Hear More,Success,,https://www.brightstorm.com/math/algebra-2/sequences-and-series/geometric-sequences/
219682,http://www.brightstorm.com/math/algebra/factoring-2/greatest-common-factors-problem-1/,Instructional Video,Success,,https://www.brightstorm.com/math/algebra/factoring-2/greatest-common-factors-problem-1/
175001,http://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/direct-variation-problem-1/,See More,Success,,https://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/direct-variation-problem-1/
175413,http://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/direct-variation/,Hear More,Success,,https://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/direct-variation/
174993,http://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/point-slope-form-of-linear-equations/,Hear More,Success,,https://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/point-slope-form-of-linear-equations/
174860,http://www.brightstorm.com/math/algebra/solving-equations/proportions/#,Hear More,Success,,https://www.brightstorm.com/math/algebra/solving-equations/proportions/#
175006,http://www.brightstorm.com/math/algebra/solving-systems-of-equations/solving-systems-of-equations-by-graphing/#,Hear More,Success,,https://www.brightstorm.com/math/algebra/solving-systems-of-equations/solving-systems-of-equations-by-graphing/#
175578,http://www.brightstorm.com/math/geometry/area/center-and-apothem-of-regular-polygons-problem-1/,See More,Success,,https://www.brightstorm.com/math/geometry/area/center-and-apothem-of-regular-polygons-problem-1/
175575,http://www.brightstorm.com/math/geometry/area/center-and-apothem-of-regular-polygons/,Hear More,Success,,https://www.brightstorm.com/math/geometry/area/center-and-apothem-of-regular-polygons/
175592,http://www.brightstorm.com/math/geometry/area/surface-area-of-prisms/,See More,Success,,https://www.brightstorm.com/math/geometry/area/surface-area-of-prisms/
224242,http://www.brightstorm.com/math/geometry/constructions/constructing-altitudes/,See More,Success,,https://www.brightstorm.com/math/geometry/constructions/constructing-altitudes/
175574,http://www.brightstorm.com/math/geometry/geometry-building-blocks/polygons/,Hear More,Success,,https://www.brightstorm.com/math/geometry/geometry-building-blocks/polygons/
175039,http://www.brightstorm.com/math/geometry/reasoning-diagonals-angles-and-parallel-lines/alternate-exterior-angles-problem-1/,See More,Success,,https://www.brightstorm.com/math/geometry/reasoning-diagonals-angles-and-parallel-lines/alternate-exterior-angles-problem-1/
175028,http://www.brightstorm.com/math/geometry/reasoning-diagonals-angles-and-parallel-lines/vertical-angles/,Hear More,Success,,https://www.brightstorm.com/math/geometry/reasoning-diagonals-angles-and-parallel-lines/vertical-angles/
175445,http://www.brightstorm.com/math/geometry/similarity/indirect-measurement/,Hear More,Success,,https://www.brightstorm.com/math/geometry/similarity/indirect-measurement/
176136,http://www.brightstorm.com/math/geometry/transformations/dilations/,See More,Success,,https://www.brightstorm.com/math/geometry/transformations/dilations/
175122,http://www.brightstorm.com/math/geometry/triangles/triangle-angle-sum/,Hear More,Success,,https://www.brightstorm.com/math/geometry/triangles/triangle-angle-sum/
175547,http://www.brightstorm.com/math/geometry/triangles/triangle-side-inequalities/#,Hear More,Success,,https://www.brightstorm.com/math/geometry/triangles/triangle-side-inequalities/#
174890,http://www.brightstorm.com/math/geometry/volume/surface-area-of-spheres-problem-1/#,Hear More,Success,,https://www.brightstorm.com/math/geometry/volume/surface-area-of-spheres-problem-1/#
174758,http://www.brightstorm.com/math/geometry/volume/volume-of-prisms/#,Hear More,Success,,https://www.brightstorm.com/math/geometry/volume/volume-of-prisms/#
177110,http://www.brightstorm.com/math/precalculus/sequences-and-series/arithmetic-sequences/,Hear More,Success,,https://www.brightstorm.com/math/precalculus/sequences-and-series/arithmetic-sequences/
153971,http://www.brightstorm.com/math/precalculus/vectors-and-parametric-equations/introduction-to-the-3d-coordinate-system,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.brightstorm.com/math/precalculus/vectors-and-parametric-equations/introduction-to-the-3d-coordinate-system/
