COUNT,MAX,HTTPS,Result,Details,UpdatedURL
9,277563,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=7c4f5093-e2eb-4a82-ad73-06ca9aaf0fac&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7c4f5093-e2eb-4a82-ad73-06ca9aaf0fac
9,239360,https://cte.ed.gov/,Success,,
9,220862,https://education.ti.com/en/products?bid=6,Success,,
9,282809,https://en.wikipedia.org/wiki/Federal_Reserve_Act,Success,,
9,91192,https://en.wikipedia.org/wiki/Pinyin,Success,,
9,279147,https://en.wikipedia.org/wiki/Poem,Success,,
9,279147,https://en.wikipedia.org/wiki/Poetry_terminology,Success,,
9,279169,https://en.wikipedia.org/wiki/Robert_Frost,Success,,
9,281014,https://en.wikipedia.org/wiki/Slope,Success,,
9,279192,https://en.wikipedia.org/wiki/Sylvia_plath,Success,,
9,278074,https://en.wikipedia.org/wiki/Winston_churchill,Success,,
9,256609,https://illuminations.nctm.org/activitydetail.aspx?id=125,Success,,
9,279414,https://jerz.setonhill.edu/writing/creative1/shortstory/,Success,,
9,303837,https://literarydevices.net/,Success,,
9,284374,https://owl.purdue.edu/owl/research_and_citation/apa_style/apa_formatting_and_style_guide/general_format.html,Success,,
9,242979,https://pacolcompass.provostacademy.com/getting-started/videos-and-tip-sheets/,Failed,Failed to establish a connection,
9,282341,https://poracldf.org/,Success,,
9,272272,https://science.howstuffworks.com/nature/climate-weather/storms/noreaster.htm,Success,,
9,273141,https://upload.wikimedia.org/wikipedia/commons/6/69/Drawing-a-circle-with-the-compasses.jpg,Success,,
9,276286,https://users.rowan.edu/~schultzl/TI/binomial_StatI.pdf,Failed - https,Failed with https; Successful as http,http://users.rowan.edu/~schultzl/TI/binomial_StatI.pdf
9,270566,https://web.cn.edu/kwheeler/gram_clauses_n_phrases.html,Success,,
9,239414,https://www.adobe.com/products/flashplayer.html,Success,,
9,282362,https://www.ama-assn.org/,Success,,
9,277927,https://www.bbc.co.uk/schools/0/ww1/25626530,404,"('Not Found', 'Nothing matches the given URI')",
9,279216,https://www.cliffsnotes.com/literature/a/american-poets-of-the-20th-century/how-to-analyze-poetry,Success,,
9,275307,https://www.coolmath.com/algebra/Algebra1/06Lines/09_special.htm,404,"('Not Found', 'Nothing matches the given URI')",
9,274713,https://www.cypher.com.au/crypto_history.htm,Success,,
9,271801,https://www.epa.gov/acidrain/,Success,,
9,247294,https://www.graphpad.com/quickcalcs/molarityform.cfm,Success,,
9,270262,https://www.gutenberg.org/ebooks/3825,Success,,
9,281892,https://www.hhs.gov/fitness/programs-and-awards/presidents-challenge/index.html,Success,,
9,279445,https://www.indiana.edu/~wts/pamphlets/thesis_statement.shtml,404,"('Not Found', 'Nothing matches the given URI')",
9,280979,https://www.math-videos-online.com/solve-compound-inequality.html,Success,,
9,281154,https://www.mathopenref.com/congruentpolygons.html,Success,,
9,256623,https://www.mathsisfun.com/geometry/prisms.html,Success,,
9,281091,https://www.mathwarehouse.com/geometry/angle/parallel-lines-cut-transversal.php,Success,,
9,272154,https://www.mathwarehouse.com/geometry/circle/inscribed-angle.php,Success,,
9,281014,https://www.mathwarehouse.com/ordered-pairs/interactive-ordereded-pairs.html,Success,,
9,220188,https://www.novelguide.com/,Success,,
9,282138,https://www.nytimes.com/2001/01/18/us/norton-hearings-pose-test-for-bush-s-plan-change-policies-use-public-lands.html&amp;scp=2&amp;sq=senate+hearings+on+energy&amp;st=nyt,400,"('Bad Request', 'Bad request syntax or unsupported method')",
9,241542,https://www.ondemandinstruction.net/wp-content/uploads/2012/09/Novel-Project-Coming-of-Age-1A.pdf,404,"('Not Found', 'Nothing matches the given URI')",
9,254515,https://www.online-literature.com/maupassant/,Success,,
9,270690,https://www.online-literature.com/wordsworth/995/,Success,,
9,130807,https://www.provostacademy.com/faq.html#Q6,404,"('Not Found', 'Nothing matches the given URI')",
9,130730,https://www.psuonline.pdx.edu/learnstyle/page1.php,Failed,Failed to establish a connection,
9,268320,https://www.purplemath.com/modules/radicals.htm,Success,,
9,281063,https://www.purplemath.com/modules/solvelin.htm,Success,,
9,268108,https://www.purplemath.com/modules/specfact.htm,Success,,
9,269459,https://www.purplemath.com/modules/symmetry3.htm,Success,,
9,274769,https://www.purplemath.com/modules/translat.htm,Success,,
9,271066,https://www.sparknotes.com/college/admissions/page16.html,404,"('Not Found', 'Nothing matches the given URI')",
9,274748,https://www.thoughtco.com/calculate-simple-interest-principal-rate-over-time-2312105,Success,,
9,303467,https://www.thoughtco.com/trade-winds-horse-latitudes-the-doldrums-1435362,Success,,
9,239362,https://www.uis.edu/ion/resources/tutorials/instructional-design/learning-styles-and-the-online-environment/,Success,,
9,303454,https://www.usgs.gov/special-topic/water-science-school/science/atmosphere-and-water-cycle,Success,,
9,280979,https://www.varsitytutors.com/hotmath/help/gt/genericalg1/section_4_2.html,Success,,
9,282348,https://www.washingtonpost.com/wp-dyn/content/article/2008/05/13/AR2008051302868.html,Success,,
9,275441,https://www.wyzant.com/resources/lessons/math/algebra,Success,,
9,239350,https://www.youtube.com/watch?v=kbhqu_-_trc&amp;feature=related,Success,,
8,280839,https://avalon.law.yale.edu/18th_century/washing.asp,Success,,
8,119622,https://caola.caiu.org/All-Courses.aspx,404,"('Not Found', 'Nothing matches the given URI')",
8,253924,https://cms.cerritos.edu/browse/browse.asp?WID=20040008&amp;DID=20050610,401,"('Unauthorized', 'No permission -- see authorization schemes')",
8,282301,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=1566d9a9-dc83-46b6-a55b-dbb8df34e80e&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=1566d9a9-dc83-46b6-a55b-dbb8df34e80e
8,282238,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=1f6d99f3-6298-4052-8594-1d028b57d102&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=1f6d99f3-6298-4052-8594-1d028b57d102
8,282336,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=27ef4ebc-2dea-43a6-83af-51053a1ee61f&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=27ef4ebc-2dea-43a6-83af-51053a1ee61f
8,252358,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=2a9999d8-f7ee-40c0-8fa2-25cd013eb972&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=2a9999d8-f7ee-40c0-8fa2-25cd013eb972
8,282308,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=3206b5e2-de28-499b-8a57-3f897a21a8cd&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=3206b5e2-de28-499b-8a57-3f897a21a8cd
8,282357,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=472f7121-dd54-4fec-863f-e40ef03c5a73&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=472f7121-dd54-4fec-863f-e40ef03c5a73
8,282252,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=4a25bfab-93d9-41fd-96a6-a970b1bc541f&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=4a25bfab-93d9-41fd-96a6-a970b1bc541f
8,282147,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=4fd6c228-d691-4e5b-b070-090418aff1b1&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=4fd6c228-d691-4e5b-b070-090418aff1b1
8,282217,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=66226878-30a4-449d-b65d-6beae9ff1550&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=66226878-30a4-449d-b65d-6beae9ff1550
8,282266,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=672ec47f-6270-466c-ada8-a6d304af2a70&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=672ec47f-6270-466c-ada8-a6d304af2a70
8,282154,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=6a49fc6a-8894-4743-ad8b-5d4c3ee38a6a&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6a49fc6a-8894-4743-ad8b-5d4c3ee38a6a
8,282315,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=6d3cc5a5-d0d3-4bf2-a1e2-ccb91575ac07&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d3cc5a5-d0d3-4bf2-a1e2-ccb91575ac07
8,282329,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=7c16af85-ce89-4205-9be2-09621b89c493&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7c16af85-ce89-4205-9be2-09621b89c493
8,282245,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=87901576-2b3f-4ece-9c1f-2fd7d9782b29&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=87901576-2b3f-4ece-9c1f-2fd7d9782b29
8,282224,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=8fab3f68-a710-4416-a2ee-9f94b518028f&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=8fab3f68-a710-4416-a2ee-9f94b518028f
8,282364,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=96d1979c-e1a0-41fb-8948-d44db2c5f98e&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=96d1979c-e1a0-41fb-8948-d44db2c5f98e
8,282322,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=ba193900-f9d2-4397-90bd-ac572ccca4db&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=ba193900-f9d2-4397-90bd-ac572ccca4db
8,282259,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=bf4ea71f-c3eb-4341-b8f1-a5a313b258a9&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=bf4ea71f-c3eb-4341-b8f1-a5a313b258a9
8,282231,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=d64cdd9f-7838-4069-af98-ae96ca4b9280&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=d64cdd9f-7838-4069-af98-ae96ca4b9280
8,282210,https://connect.discoveryeducation.com/index.cfm?&cdpartner=ba34-27gq&cduser=26da-9267&guidassetid=da5c8766-6bde-4ebc-9eef-f00e1e15734c&amp;cdPartner=BA34-27GQ&amp;cdUser=26DA-9267,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=da5c8766-6bde-4ebc-9eef-f00e1e15734c
8,282369,"https://content.time.com/time/nation/article/0,8599,1818325,00.html",Success,,
8,278629,https://crofsblogs.typepad.com/fiction/2003/07/narrative_voice.html,Failed,Failed to establish a connection,
8,203208,https://drought.unl.edu/whatis/dustbowl.htm,Success,,
8,273577,https://education.jlab.org/sminequality/index.html,Success,,
8,271619,https://eesc.columbia.edu/courses/ees/slides/climate/weathering/index.html,Success,,
8,282561,https://eh.net/encyclopedia/history-of-property-taxes-in-the-united-states/,Success,,
8,220872,https://en.wikipedia.org/wiki/Blog,Success,,
8,279192,https://en.wikipedia.org/wiki/Carl_Sandburg,Success,,
8,279187,https://en.wikipedia.org/wiki/Chicago_(poem),Success,,
8,279139,https://en.wikipedia.org/wiki/Conflict_(narrative),Success,,
8,271088,https://en.wikipedia.org/wiki/Dylan_Thomas,Success,,
8,274741,https://en.wikipedia.org/wiki/Gunning-Fog_Index,Success,,
8,252650,https://en.wikipedia.org/wiki/Metaphor,Success,,
8,304097,https://eresources.loc.gov/,Success,,
8,271696,https://geology.com/articles/geyser.shtml,Success,,
8,272230,https://lamar.colostate.edu/~hillger/temps.htm,Failed,Failed to establish a connection,
8,272911,https://mathworld.wolfram.com/LawofSines.html,Success,,
8,281056,https://mcescher.com/,Success,,
8,304027,https://owl.purdue.edu/owl/research_and_citation/mla_style/mla_formatting_and_style_guide/mla_works_cited_electronic_sources.html,Success,,
8,259950,https://owl.purdue.edu/owl/research_and_citation/mla_style/mla_style_introduction.html,Success,,
8,271724,https://pages.jh.edu/~virtlab/conduct/conduct.htm,Success,,
8,303143,https://poets.org/poet/langston-hughes,Success,,
8,275846,https://regentsprep.org/Regents/core/questions/question.cfm?Course=MATHB&amp;TopicCode=06&amp;QNum=1&amp;Wrong=0,404,"('Not Found', 'Nothing matches the given URI')",
8,253013,https://tonykline.co.uk/index.php,Success,,
8,272258,https://usatoday30.usatoday.com/weather/wtsm5.htm,Success,,
8,275937,https://www-stat.stanford.edu/~naras/jsm/NormalDensity/NormalDensity.html,Redirected,URL should be updated to match Redirected URL,http://statweb.stanford.edu/~naras/jsm/NormalDensity/NormalDensity.html
8,280902,https://www.aaastudy.com/sta-basic-cntg.htm,Success,,
8,239414,https://www.adobe.com/products/flashplayer.htmlproductinfo/instructions/,404,"('Not Found', 'Nothing matches the given URI')",
8,123418,https://www.adprima.com/verbs.htm,Success,,
8,254163,https://www.americanbar.org/news/,Success,,
